server,start_time,end_time,start_position,end_position,trip,phase
S1,0.0,1.8660254037844386,0.0,1.8660254037844386,1,outward
S1,1.8660254037844386,3.732050807568877,1.8660254037844386,0.0,1,inward
S1,3.732050807568877,8.830127018922193,0.0,5.098076211353316,2,outward
S1,8.830127018922193,13.928203230275509,5.098076211353316,0.0,2,inward
S1,13.928203230275509,23.928203230275507,0.0,10.0,3,outward
